,Distance
44245,10.69431568
44246,8.628728534
44247,22.98694944
44248,7.91429305
44249,3.845970761
44250,12.11066213
44251,2.378109611
44252,10.05330981
44253,5.715205827
44254,11.20939512
44255,2.347918034
44256,4.899873506
44257,4.488994314
44258,4.488994314
44259,32.14373434
44260,7.800251817
44261,11.20476821
44262,6.53260804
44263,1.655661429
44264,11.34376661
44265,10.33769083
44266,7.415248328
44267,8.858930569
44268,12.11066213
44269,9.953236916
44270,6.031452961
44271,3.31233103
44272,2.89179922
44273,7.890988976
44274,7.536004222
44275,5.715205827
44276,3.259081318
44277,0.44967381
44278,7.308281191
44279,3.99925115
44280,10.33769083
44281,12.58402237
44282,8.910912421
44283,18.56612996
44284,17.10816925
44285,8.382425263
44286,5.51810604
44287,11.20939512
44288,14.24503037
44289,13.6401457
44290,7.220985735
44291,9.62325228
44292,4.259099193
44293,3.348535497
44294,9.150071638
44295,13.13620295
44296,11.34376661
44297,9.246163984
44298,18.60763673
44299,9.169427202
44300,4.737118435
44301,12.58402237
44302,3.298275797
44303,8.382425263
44304,10.33769083
44305,7.220985735
44306,8.382425263
44307,6.53260804
44308,13.6401457
44309,22.98694944
44310,6.950850799
44311,6.146221174
44312,17.10816925
44313,25.62781535
44314,5.12880763
44315,11.85001551
44316,11.848833
44317,14.10843871
44318,3.595819744
44319,6.241859819
44320,7.220985735
44321,17.10816925
44322,3.529025793
44323,2.054945733
44324,4.845724814
44325,4.274879006
44326,7.075977993
44327,9.246163984
44328,4.421275153
44329,2.669215867
44330,18.60763673
44331,8.858930569
44332,9.636417391
44333,2.378109611
44334,5.12880763
44335,5.645132615
44336,7.91429305
44337,1.967641655
44338,9.409001562
44339,32.14373434
44340,8.536096783
44341,13.11894122
44342,18.56612996
44343,3.927412912
44344,7.251181551
44345,12.11066213
44346,6.592322001
44347,8.382425263
44348,7.74263708
44349,18.60763673
44350,3.225081172
44351,6.143228944
44352,6.022762914
44353,1.492249358
44354,15.9529586
44355,3.595819744
44356,11.34376661
44357,4.087552607
44358,8.771080158
44359,7.308281191
44360,2.790342551
44361,9.330659078
44362,9.946470735
44363,1.804889971
44364,8.910912421
44365,7.251181551
44366,9.624310101
44367,4.641491681
44368,3.31233103
44369,6.566386618
44370,13.6401457
44371,25.62781535
44372,7.251181551
44373,6.103959903
44374,10.69012665
44375,11.0136755
44376,11.1155157
44377,10.69012665
44378,6.022762914
44379,6.404699202
44380,13.6401457
44381,17.14067074
44382,1.966110525
44383,17.14067074
44384,9.330659078
44385,40.67455561
44386,8.896668486
44387,18.60763673
44388,11.63351607
44389,8.910912421
44390,13.1944423
44391,20.24256207
44392,13.35021697
44393,1.633294696
44394,13.35021697
44395,1.966110525
44396,7.415248328
44397,4.766199963
44398,5.085489771
44399,13.06327572
44400,3.142375173
44401,10.31365031
44402,8.67866098
44403,8.628728534
44404,3.271808595
44405,12.02350804
44406,11.848833
44407,7.794489526
44408,6.103959903
44409,8.910912421
44410,8.910912421
44411,3.055916915
44412,2.737697943
44413,13.6401457
44414,12.76899595
44415,8.858930569
44416,8.858930569
44417,9.150071638
44418,8.628728534
44419,9.946470735
44420,3.595819744
44421,8.628728534
44422,6.950850799
44423,5.715205827
44424,6.950850799
44425,4.718952683
44426,3.238633519
44427,8.382425263
44428,7.848581009
44429,10.33769083
44430,9.409001562
44431,5.762613036
44432,12.76899595
44433,8.896668486
44434,3.093189172
44435,8.536096783
44436,4.845724814
44437,2.280795333
44438,5.417310562
44439,4.737118435
44440,1.804889971
44441,6.143228944
44442,6.031452961
44443,11.14934016
44444,8.858930569
44445,9.519362617
44446,7.794489526
44447,12.02350804
44448,8.628728534
44449,9.169427202
44450,9.946470735
44451,9.409001562
44452,5.715205827
44453,5.314944438
44454,11.34376661
44455,11.05435084
44456,11.20939512
44457,4.766199963
44458,7.220985735
44459,4.845724814
44460,7.955187187
44461,11.30472685
44462,15.47708907
44463,8.628728534
44464,13.1944423
44465,9.519362617
44466,9.946470735
44467,11.4209761
44468,9.519362617
44469,7.955187187
44470,9.953236916
44471,9.409001562
44472,25.62781535
44473,8.910912421
44474,7.126264668
44475,5.51810604
44476,11.1155157
44477,4.825168561
44478,20.24256207
44479,3.595819744
44480,13.11894122
44481,13.35021697
44482,8.858930569
44483,11.63351607
44484,7.800251817
44485,2.790342551
44486,4.293907816
44487,17.72071614
44488,6.103959903
44489,10.05343359
44490,1.017731673
44491,8.858930569
44492,13.35021697
44493,3.298275797
44494,7.220985735
44495,2.737697943
44496,8.382425263
44497,7.91429305
44498,13.13620295
44499,8.858930569
44500,5.762613036
44501,1.247919151
44502,17.72071614
44503,22.98694944
44504,18.56612996
44505,2.054945733
44506,4.171582189
44507,1.875114596
44508,9.409001562
44509,11.34376661
44510,3.749357997
44511,5.715205827
44512,4.845724814
44513,2.785623363
44514,3.748415846
44515,19.64403803
44516,3.749357997
44517,12.11066213
44518,6.241859819
44519,8.858930569
44520,11.34376661
44521,7.220985735
44522,7.848581009
44523,11.50748136
44524,4.180150309
44525,3.968510454
44526,12.76899595
44527,10.33769083
44528,8.896668486
44529,9.124750544
44530,5.51810604
44531,9.624310101
44532,5.257947782
44533,11.05435084
44534,15.61255026
44535,8.628728534
44536,2.785623363
44537,4.910921058
44538,9.624310101
44539,4.274879006
44540,5.047804102
44541,5.314944438
44542,11.20476821
44543,7.800251817
44544,3.31233103
44545,5.417310562
44546,5.314944438
44547,11.00645058
44548,9.169427202
44549,7.91429305
44550,9.953236916
44551,4.737118435
44552,8.536096783
44553,9.519362617
44554,2.737697943
44555,12.11066213
44556,27.25768651
44557,4.274879006
44558,13.6401457
44559,9.946470735
44560,9.246163984
44561,6.752678822
44562,4.845724814
44563,8.858930569
44564,3.529025793
44565,4.718952683
44566,13.35021697
44567,15.56706785
44568,3.093189172
44569,5.50067369
44570,2.378109611
44571,5.917063813
44572,8.858930569
44573,5.715205827
44574,3.271808595
44575,17.10816925
44576,5.047804102
44577,12.02350804
44578,4.171582189
44579,6.809442895
44580,9.169427202
44581,10.05330981
44582,5.871308475
44583,13.6401457
44584,2.31732939
44585,10.9389319
44586,3.238633519
44587,6.640457191
44588,11.00645058
44589,10.9389319
44590,6.950850799
44591,6.809442895
44592,3.927412912
44593,5.417310562
44594,9.632383036
44595,8.896668486
44596,3.055916915
44597,2.054945733
44598,4.845724814
44599,6.103959903
44600,6.031452961
44601,13.03812731
44602,13.35021697
44603,6.022762914
44604,9.409001562
44605,11.05435084
44606,5.54840874
44607,9.124750544
44608,12.02350804
44609,11.20476821
44610,13.11894122
44611,11.20476821
44612,5.743328782
44613,9.636417391
44614,6.640457191
44615,6.566386618
44616,6.143228944
44617,3.594114635
44618,4.171582189
44619,3.594114635
44620,2.806506111
44621,9.946470735
44622,3.529025793
44623,7.91429305
44624,18.60763673
44625,15.56706785
44626,8.382425263
44627,7.986888296
44628,7.74263708
44629,3.745829689
44630,11.20939512
44631,2.972814412
44632,11.63351607
44633,6.031452961
44634,1.492249358
44635,4.910921058
44636,18.60763673
44637,8.628728534
44638,12.11066213
44639,9.246163984
44640,3.049893466
44641,9.632383036
44642,9.62325228
44643,13.1944423
44644,9.519362617
44645,10.31365031
44646,7.91429305
44647,6.022762914
44648,18.60763673
44649,9.62325228
44650,17.14067074
44651,40.20674802
44652,8.910912421
44653,8.771080158
44654,9.632383036
44655,9.124750544
44656,2.280795333
44657,7.800251817
44658,4.276678253
44659,11.20476821
44660,9.953236916
44661,10.69431568
44662,6.143228944
44663,13.06327572
44664,6.241859819
44665,2.347918034
44666,9.946470735
44667,2.737697943
44668,9.150071638
44669,13.6401457
44670,1.966110525
44671,3.745829689
44672,5.047804102
44673,3.213590411
44674,10.33769083
44675,5.715205827
44676,6.241859819
44677,3.99925115
44678,9.946470735
44679,4.274879006
44680,8.596306647
44681,8.536096783
44682,8.896668486
44683,2.924492518
44684,3.595819744
44685,5.314944438
44686,9.624310101
44687,3.093189172
44688,9.946470735
44689,9.409001562
44690,8.628728534
44691,2.737697943
44692,9.546767154
44693,8.596306647
44694,13.03812731
44695,17.14067074
44696,7.91429305
44697,2.737697943
44698,20.24256207
44699,6.241859819
44700,3.259081318
44701,2.49182043
44702,4.421275153
44703,8.382425263
44704,1.633294696
44705,1.804889971
44706,6.241859819
44707,7.955187187
44708,8.616303864
44709,9.632383036
44710,10.33769083
44711,9.632383036
44712,11.00645058
44713,5.314944438
44714,11.20476821
44715,11.20476821
44716,17.03839256
44717,1.403544338
44718,5.720151919
44719,8.858930569
44720,18.60763673
44721,12.76899595
44722,11.20476821
44723,9.169427202
44724,9.632383036
44725,7.220985735
44726,12.11066213
44727,4.171582189
44728,5.103232034
44729,11.1155157
44730,3.968510454
44731,9.409001562
44732,5.51810604
44733,13.35021697
44734,7.91429305
44735,13.35021697
44736,10.9389319
44737,9.330659078
44738,3.298275797
44739,11.63351607
44740,4.171582189
44741,10.69431568
44742,9.124750544
44743,8.67866098
44744,9.409001562
44745,15.8544878
44746,7.91429305
44747,4.737118435
44748,13.35021697
44749,9.624310101
44750,2.924492518
44751,8.910912421
44752,8.896668486
44753,8.382425263
44754,9.946470735
44755,5.12880763
44756,9.624310101
44757,12.76899595
44758,11.26285174
44759,13.6401457
44760,3.594114635
44761,5.51810604
44762,7.74263708
44763,9.124750544
44764,9.624310101
44765,3.99925115
44766,11.00645058
44767,7.800251817
44768,2.924492518
44769,11.85001551
44770,2.47394598
44771,13.6401457
44772,3.437336277
44773,9.150071638
44774,13.6401457
44775,12.76899595
44776,12.76899595
44777,13.13620295
44778,9.632383036
44779,12.76899595
44780,7.536004222
44781,8.910912421
44782,6.809442895
44783,13.13620295
44784,9.409001562
44785,16.21457879
44786,9.150071638
44787,2.558213585
44788,13.36366779
44789,3.968510454
44790,16.21457879
44791,5.51810604
44792,9.409001562
44793,8.616303864
44794,6.103959903
44795,2.902468616
44796,9.150071638
44797,3.594114635
44798,1.967641655
44799,5.50067369
44800,3.049893466
44801,4.274879006
44802,4.845724814
44803,4.171582189
44804,12.88926758
44805,8.896668486
44806,7.848581009
44807,13.6401457
44808,9.546767154
44809,6.103959903
44810,3.093189172
44811,9.519362617
44812,11.20476821
44813,11.1155157
44814,8.858930569
44815,13.6401457
44816,20.24256207
44817,3.99925115
44818,9.946470735
44819,3.845970761
44820,11.1155157
44821,11.29306922
44822,9.636417391
44823,4.171582189
44824,11.26285174
44825,4.899873506
44826,8.382425263
44827,10.31365031
44828,1.247919151
44829,17.14067074
44830,9.169427202
44831,11.34376661
44832,9.246163984
44833,9.632383036
44834,4.641491681
44835,8.536096783
44836,9.409001562
44837,1.967641655
44838,3.845970761
44839,8.628728534
44840,9.124750544
44841,9.409001562
44842,8.858930569
44843,1.666363994
44844,6.143228944
44845,6.103959903
44846,5.51810604
44847,11.20476821
44848,5.571300563
44849,7.890988976
44850,10.69431568
44851,2.401782425
44852,7.800251817
44853,3.595819744
44854,11.30472685
44855,9.62325228
44856,8.616303864
44857,8.382425263
44858,9.519362617
44859,17.14067074
44860,1.966110525
44861,6.809442895
44862,2.558213585
44863,11.34376661
44864,6.566386618
44865,6.809442895
44866,11.0136755
44867,13.03812731
44868,9.632383036
44869,10.05343359
44870,6.809442895
44871,11.0136755
44872,3.529025793
44873,3.441639
44874,4.274879006
44875,5.895474045
44876,13.11894122
44877,5.219365771
44878,8.616303864
44879,4.766199963
44880,9.946470735
44881,8.910912421
44882,7.74263708
44883,13.35021697
44884,7.220985735
44885,9.632383036
44886,11.1155157
44887,11.0136755
44888,7.848581009
44889,6.022762914
44890,6.143228944
44891,9.246163984
44892,12.11066213
44893,11.26285174
44894,2.60243473
44895,5.715205827
44896,2.820177974
44897,9.636417391
44898,6.241859819
44899,1.403544338
44900,7.955187187
44901,9.40036698
44902,13.06327572
44903,11.34376661
44904,13.6401457
44905,12.11066213
44906,5.12880763
44907,7.74263708
44908,12.11066213
44909,5.047804102
44910,6.031452961
44911,8.628728534
44912,7.794489526
44913,3.99925115
44914,4.40779804
44915,9.124750544
44916,6.949137887
44917,9.519362617
44918,3.942024371
44919,4.360089543
44920,11.20939512
44921,9.946470735
44922,6.022762914
44923,8.910912421
44924,4.276678253
44925,3.437336277
44926,9.632383036
44927,11.34376661
44928,12.58402237
44929,5.42929876
44930,9.636417391
44931,9.636417391
44932,10.33769083
44933,6.103959903
44934,5.715205827
44935,11.20476821
44936,9.636417391
44937,6.241859819
44938,4.477719699
44939,13.6401457
44940,9.409001562
44941,9.636417391
44942,9.946470735
44943,2.347918034
44944,2.972814412
44945,7.955187187
44946,1.804889971
44947,4.737118435
44948,11.05435084
44949,11.30472685
44950,4.171582189
44951,9.632383036
44952,3.529025793
44953,7.955187187
44954,7.251181551
44955,3.529025793
44956,7.848581009
44957,5.51810604
44958,19.64403803
44959,8.771080158
44960,12.02350804
44961,11.848833
44962,10.9389319
44963,4.737118435
44964,10.33769083
44965,12.02350804
44966,7.536004222
44967,8.896668486
44968,10.69431568
44969,7.890988976
44970,18.56612996
44971,1.666363994
44972,5.743328782
44973,6.031452961
44974,11.0136755
44975,10.05330981
44976,17.14067074
44977,9.409001562
44978,4.766199963
44979,12.76899595
44980,6.022762914
44981,3.093189172
44982,18.56612996
44983,1.967641655
44984,5.715205827
44985,18.60763673
44986,6.031452961
44987,9.124750544
44988,6.031452961
44989,6.031452961
44990,6.031452961
44991,6.031452961
44992,13.35021697
44993,6.031452961
44994,13.6401457
44995,11.34376661
44996,4.276678253
44997,6.031452961
44998,3.99925115
44999,1.08924419
45000,11.20939512
45001,11.05435084
45002,2.924492518
45003,4.845724814
45004,7.308281191
45005,8.771080158
45006,3.093189172
45007,11.20939512
45008,7.415248328
45009,9.624310101
45010,11.29306922
45011,11.20476821
45012,6.103959903
45013,6.66733758
45014,11.20939512
45015,4.766199963
45016,10.33769083
45017,5.715205827
45018,8.536096783
45019,9.624310101
45020,13.36366779
45021,13.35021697
45022,9.330659078
45023,13.6401457
45024,15.61255026
45025,9.624310101
45026,10.33769083
45027,7.251181551
45028,10.33769083
45029,9.124750544
45030,13.6401457
45031,5.715205827
45032,13.35021697
45033,10.05343359
45034,11.05435084
45035,15.56706785
45036,4.389930558
45037,7.794489526
45038,7.955187187
45039,4.40779804
45040,12.76899595
45041,15.75067257
45042,14.18458772
45043,9.519362617
45044,6.143228944
45045,4.421275153
45046,9.519362617
45047,3.594114635
45048,2.790342551
45049,13.35021697
45050,9.246163984
45051,7.848581009
45052,10.90813996
45053,5.50067369
45054,11.0136755
45055,15.56706785
45056,18.60763673
45057,8.910912421
45058,9.624310101
45059,11.20939512
45060,13.6401457
45061,32.14373434
45062,3.115316701
45063,7.308281191
45064,8.896668486
45065,9.946470735
45066,13.6401457
45067,13.6401457
45068,4.421275153
45069,8.771080158
45070,4.030454589
45071,9.169427202
45072,4.641491681
45073,1.341716484
45074,11.14934016
45075,11.34376661
45076,6.022762914
45077,9.330659078
45078,13.6401457
45079,9.169427202
45080,4.171582189
45081,6.809442895
45082,13.1944423
45083,17.03839256
45084,11.4209761
45085,5.417310562
45086,9.632383036
45087,3.594114635
45088,18.23261747
45089,1.655661429
45090,13.93040426
45091,13.6401457
45092,1.804889971
45093,6.949137887
45094,10.05343359
45095,6.404699202
45096,3.055916915
45097,7.220985735
45098,7.890988976
45099,12.02350804
45100,1.492249358
45101,7.800251817
45102,8.910912421
45103,1.804889971
45104,11.1155157
45105,11.1155157
45106,7.536004222
45107,7.536004222
45108,3.271808595
45109,7.220985735
45110,8.910912421
45111,8.616303864
45112,11.63351607
45113,10.33769083
45114,7.955187187
45115,18.56612996
45116,4.171582189
45117,11.05435084
45118,3.879537349
45119,5.405363865
45120,4.274879006
45121,8.858930569
45122,5.405363865
45123,5.715205827
45124,6.566386618
45125,12.76899595
45126,9.632383036
45127,17.34977475
45128,5.917063813
45129,7.308281191
45130,5.12880763
45131,9.409001562
45132,9.330659078
45133,10.69431568
45134,5.762613036
45135,8.910912421
45136,11.34376661
45137,10.69431568
45138,6.031452961
45139,18.60763673
45140,5.645132615
45141,5.405363865
45142,6.031452961
45143,10.69431568
45144,3.238633519
45145,2.806506111
45146,8.382425263
45147,18.60763673
45148,10.69431568
45149,11.34376661
45150,13.35021697
45151,7.794489526
45152,9.946470735
45153,4.259099193
45154,29.74196252
45155,17.14067074
45156,25.62781535
45157,11.20939512
45158,0.795740847
45159,5.917063813
45160,32.14373434
45161,5.417310562
45162,8.616303864
45163,11.05435084
45164,8.536096783
45165,13.36366779
45166,5.917063813
45167,3.049893466
45168,13.06327572
45169,7.955187187
45170,11.34376661
45171,13.13620295
45172,5.12880763
45173,11.20939512
45174,6.592322001
45175,6.031452961
45176,8.382425263
45177,11.20476821
45178,5.047804102
45179,4.477719699
45180,25.62781535
45181,10.69431568
45182,10.69431568
45183,5.047804102
45184,5.417310562
45185,13.6401457
45186,9.409001562
45187,7.794489526
45188,4.087552607
45189,13.6401457
45190,16.21457879
45191,1.492249358
45192,11.34376661
45193,2.614003405
45194,13.36366779
45195,8.771080158
45196,9.946470735
45197,6.404699202
45198,11.05435084
45199,25.62781535
45200,8.858930569
45201,6.752678822
45202,6.031452961
45203,4.40779804
45204,4.477719699
45205,5.417310562
45206,4.766199963
45207,7.890988976
45208,22.98694944
45209,12.02350804
45210,29.74196252
45211,10.90813996
45212,3.06217209
45213,3.595819744
45214,4.276678253
45215,12.76899595
45216,7.536004222
45217,9.946470735
45218,13.06327572
45219,11.63351607
45220,3.595819744
45221,11.63351607
45222,11.20476821
45223,13.1944423
45224,8.382425263
45225,4.030454589
45226,9.246163984
45227,9.124750544
45228,3.594114635
45229,10.9389319
45230,11.20939512
45231,5.895474045
45232,7.890988976
45233,6.103959903
45234,9.546767154
45235,11.20476821
45236,3.06217209
45237,6.146221174
45238,9.953236916
45239,12.76899595
45240,3.595819744
45241,11.34376661
45242,11.20476821
45243,7.415248328
45244,6.241859819
45245,3.055916915
45246,12.11066213
45247,3.806453012
45248,13.13620295
45249,3.968510454
45250,5.417310562
45251,6.143228944
45252,5.417310562
45253,14.16965999
45254,6.031452961
45255,2.054945733
45256,3.633968403
45257,2.737697943
45258,5.743328782
45259,4.087552607
45260,11.0136755
45261,9.246163984
45262,13.11894122
45263,9.946470735
45264,7.91429305
45265,10.31365031
45266,11.34376661
45267,9.124750544
45268,32.14373434
45269,5.219365771
45270,3.271808595
45271,2.558213585
45272,13.35021697
45273,18.60763673
45274,2.902468616
45275,6.66733758
45276,18.60763673
45277,20.24256207
45278,32.14373434
45279,10.90813996
45280,8.910912421
45281,10.69012665
45282,3.437336277
45283,9.169427202
45284,10.05330981
45285,6.404699202
45286,2.737697943
45287,8.616303864
45288,5.314944438
45289,2.669215867
45290,2.924492518
45291,8.910912421
45292,6.949137887
45293,7.800251817
45294,6.566386618
45295,6.949137887
45296,7.794489526
45297,8.628728534
45298,4.641491681
45299,9.246163984
45300,13.35021697
45301,6.031452961
45302,7.848581009
45303,6.949137887
45304,2.558213585
45305,12.11066213
45306,9.124750544
45307,17.14067074
45308,13.35021697
45309,9.409001562
45310,14.18458772
45311,4.845724814
45312,9.40036698
45313,3.298275797
45314,14.18458772
45315,5.715205827
45316,10.31365031
45317,7.91429305
45318,5.715205827
45319,3.535373131
45320,4.845724814
45321,7.800251817
45322,7.075977993
45323,9.632383036
45324,20.24256207
45325,5.895474045
45326,8.616303864
45327,9.150071638
45328,5.895474045
45329,7.308281191
45330,9.169427202
45331,6.241859819
45332,4.477719699
45333,9.946470735
45334,7.308281191
45335,2.378109611
45336,12.88926758
45337,5.257947782
45338,17.10816925
45339,6.103959903
45340,7.986888296
45341,13.03812731
45342,11.63351607
45343,9.409001562
45344,15.56706785
45345,7.800251817
45346,11.50748136
45347,12.23531316
45348,8.858930569
45349,11.34376661
45350,5.314944438
45351,3.748415846
45352,0.513081818
45353,9.150071638
45354,7.800251817
45355,13.6401457
45356,3.745829689
45357,8.628728534
45358,9.330659078
45359,13.35021697
45360,11.20476821
45361,9.246163984
45362,13.6401457
45363,13.6401457
45364,9.62325228
45365,12.11066213
45366,4.477719699
45367,6.241859819
45368,9.246163984
45369,11.26285174
45370,3.99925115
45371,7.890988976
45372,5.51810604
45373,3.06217209
45374,16.21457879
45375,10.31365031
45376,7.536004222
45377,9.624310101
45378,3.745829689
45379,7.848581009
45380,11.26285174
45381,8.910912421
45382,11.05435084
45383,6.566386618
45384,8.628728534
45385,11.26285174
45386,7.308281191
45387,9.246163984
45388,9.330659078
45389,13.6401457
45390,6.146221174
45391,4.171582189
45392,3.595819744
45393,5.097955913
45394,6.103959903
45395,8.771080158
45396,3.172356327
45397,11.20476821
45398,8.67866098
45399,9.946470735
45400,2.737697943
45401,3.06217209
45402,18.60763673
45403,7.986888296
45404,7.91429305
45405,6.809442895
45406,11.0136755
45407,3.968510454
45408,9.62325228
45409,11.05435084
45410,13.06327572
45411,11.34376661
45412,12.11066213
45413,9.519362617
45414,9.330659078
45415,6.022762914
45416,18.60763673
45417,3.927412912
45418,11.4209761
45419,7.308281191
45420,9.953236916
45421,6.083995796
45422,10.05330981
45423,7.955187187
45424,10.33769083
45425,7.220985735
45426,3.213590411
45427,6.022762914
45428,11.63351607
45429,4.360089543
45430,4.477719699
45431,7.890988976
45432,2.347918034
45433,4.477719699
45434,3.879537349
45435,11.34376661
45436,8.209493624
45437,3.298275797
45438,11.34376661
45439,1.666363994
45440,1.804889971
45441,7.308281191
45442,6.022762914
45443,11.20939512
45444,9.519362617
45445,2.806506111
45446,13.35021697
45447,8.910912421
45448,8.382425263
45449,7.536004222
45450,8.896668486
45451,6.022762914
45452,12.76899595
45453,2.054945733
45454,9.632383036
45455,3.238633519
45456,13.1944423
45457,5.51810604
45458,12.11066213
45459,11.20476821
45460,12.88926758
45461,7.220985735
45462,8.536096783
45463,11.05435084
45464,17.14067074
45465,11.1155157
45466,10.33769083
45467,3.225081172
45468,12.76899595
45469,17.14067074
45470,9.624310101
45471,14.18458772
45472,4.641491681
45473,13.1944423
45474,14.18458772
45475,6.640457191
45476,4.171582189
45477,5.571300563
45478,22.98694944
45479,7.955187187
45480,10.33769083
45481,15.47708907
45482,8.910912421
45483,7.800251817
45484,2.820177974
45485,42.87635546
45486,7.308281191
45487,18.60763673
45488,6.103959903
45489,5.12880763
45490,11.34376661
45491,3.99925115
45492,9.946470735
45493,8.910912421
45494,10.69431568
45495,1.655661429
45496,8.896668486
45497,18.67721624
45498,8.382425263
45499,4.171582189
45500,10.05343359
45501,13.13620295
45502,3.595819744
45503,18.66232556
45504,13.6401457
45505,10.05343359
45506,9.409001562
45507,3.142375173
45508,6.103959903
45509,31.404854
45510,5.762613036
45511,12.88926758
45512,12.11066213
45513,14.52223299
45514,5.715205827
45515,7.986888296
45516,14.18458772
45517,8.628728534
45518,2.378109611
45519,6.809442895
45520,8.536096783
45521,12.02350804
45522,5.715205827
45523,6.640457191
45524,3.968510454
45525,5.42929876
45526,3.213590411
45527,3.213590411
45528,6.640457191
45529,5.417310562
45530,10.69431568
45531,9.150071638
45532,6.241859819
45533,3.213590411
45534,9.150071638
45535,3.529025793
45536,10.05343359
45537,3.529025793
45538,9.150071638
45539,7.74263708
45540,15.9529586
45541,6.809442895
45542,8.858930569
45543,6.640457191
45544,6.241859819
45545,6.241859819
45546,10.69431568
45547,6.031452961
45548,12.02350804
45549,12.02350804
45550,9.150071638
45551,6.241859819
45552,11.1155157
45553,9.62325228
45554,7.126264668
45555,6.752678822
45556,9.632383036
45557,10.69431568
45558,2.145710597
45559,6.241859819
45560,8.858930569
45561,10.69431568
45562,3.213590411
45563,2.669215867
45564,6.241859819
45565,11.1155157
45566,10.69431568
45567,6.241859819
45568,12.11066213
45569,4.030454589
45570,10.69431568
45571,10.69431568
45572,11.30472685
45573,0.44967381
45574,3.529025793
45575,6.640457191
45576,2.378109611
45577,5.645132615
45578,10.69431568
45579,2.806506111
45580,3.213590411
45581,1.403544338
45582,10.9389319
45583,12.11066213
45584,4.274879006
45585,4.681816133
45586,3.121001781
45587,6.809442895
45588,4.030454589
45589,9.150071638
45590,10.9389319
45591,2.145710597
45592,3.529025793
45593,9.150071638
45594,3.529025793
45595,4.171582189
45596,2.988320545
45597,2.988320545
45598,2.988320545
45599,8.616303864
45600,9.62325228
45601,11.1155157
45602,5.743328782
45603,9.150071638
45604,8.616303864
45605,8.616303864
45606,4.641491681
45607,8.616303864
45608,10.9389319
45609,15.9529586
45610,9.632383036
45611,8.616303864
45612,11.1155157
45613,3.968510454
45614,7.74263708
45615,15.56706785
45616,8.596306647
45617,7.308281191
45618,11.1155157
45619,15.9529586
45620,6.752678822
45621,5.645132615
45622,6.241859819
45623,6.241859819
45624,10.69431568
45625,6.241859819
45626,5.645132615
45627,5.645132615
45628,15.9529586
45629,5.645132615
45630,15.56706785
45631,11.85001551
45632,11.85001551
45633,2.806506111
45634,11.848833
45635,11.848833
45636,6.241859819
45637,11.1155157
45638,8.596306647
45639,6.950850799
45640,1.631110529
45641,8.596306647
45642,8.858930569
45643,3.968510454
45644,9.519362617
45645,8.616303864
45646,8.596306647
45647,10.69431568
45648,20.24256207
45649,6.950850799
45650,12.76899595
45651,11.85001551
45652,11.848833
45653,11.848833
45654,4.171582189
45655,6.241859819
45656,6.241859819
45657,11.20939512
45658,4.421275153
45659,15.56706785
45660,5.645132615
45661,1.017731673
45662,15.9529586
45663,1.017731673
45664,1.017731673
45665,10.69431568
45666,10.69431568
45667,1.017731673
45668,9.330659078
45669,6.566386618
45670,4.681816133
45671,4.274879006
45672,7.251181551
45673,11.848833
45674,9.169427202
45675,6.241859819
45676,4.766199963
45677,11.848833
45678,3.529025793
45679,3.968510454
45680,1.320545564
45681,3.213590411
45682,5.047804102
45683,7.890988976
45684,3.968510454
45685,7.459796542
45686,6.640457191
45687,2.145710597
45688,3.213590411
45689,18.67721624
45690,6.950850799
45691,7.800251817
45692,3.213590411
45693,9.62325228
45694,4.171582189
45695,11.848833
45696,4.030454589
45697,5.047804102
45698,7.890988976
45699,5.895474045
45700,2.145710597
45701,9.150071638
45702,12.11066213
45703,5.895474045
45704,6.950850799
45705,8.616303864
45706,9.62325228
45707,10.05343359
45708,6.950850799
45709,9.330659078
45710,6.241859819
45711,6.809442895
45712,9.62325228
45713,2.145710597
45714,4.274879006
45715,6.640457191
45716,6.566386618
45717,8.536096783
45718,3.968510454
45719,12.23531316
45720,12.23531316
45721,12.23531316
45722,12.23531316
45723,12.23531316
45724,1.247919151
45725,2.304937273
45726,4.845724814
45727,8.536096783
45728,9.330659078
45729,6.241859819
45730,6.241859819
45731,15.9529586
45732,8.858930569
45733,4.421275153
45734,9.946470735
45735,4.766199963
45736,11.848833
45737,4.276678253
45738,5.715205827
45739,12.02350804
45740,6.809442895
45741,10.31365031
45742,9.169427202
45743,7.126264668
45744,5.417310562
45745,6.241859819
45746,10.05343359
45747,5.51810604
45748,9.953236916
45749,11.29306922
45750,9.953236916
45751,7.890988976
45752,2.145710597
45753,2.669215867
45754,11.1155157
45755,11.1155157
45756,7.848581009
45757,1.320545564
45758,9.519362617
45759,18.67721624
45760,5.895474045
45761,11.1155157
45762,7.220985735
45763,1.017731673
45764,9.150071638
45765,10.31365031
45766,11.1155157
45767,10.31365031
45768,6.950850799
45769,4.030454589
45770,9.150071638
45771,5.047804102
45772,9.62325228
45773,9.519362617
45774,10.9389319
45775,6.809442895
45776,6.949137887
45777,15.9529586
45778,6.949137887
45779,3.213590411
45780,6.241859819
45781,4.274879006
45782,5.895474045
45783,15.9529586
45784,0.44967381
45785,5.715205827
45786,4.030454589
45787,7.308281191
45788,5.743328782
45789,8.536096783
45790,11.848833
45791,9.519362617
45792,2.145710597
45793,9.519362617
45794,6.752678822
45795,6.640457191
45796,5.917063813
45797,7.74263708
45798,12.02350804
45799,4.171582189
45800,11.00645058
